Ryan Nugent-Hopkins\nugenry01,EDM,C,22,39,7,0,4,17,0,172,44,33
Darnell Nurse\nurseda01,EDM,D,5,28,0,0,1,5,0,170,141,172
Markus Nutivaara\nutivma01,CBJ,D,3,6,0,0,0,1,0,47,33,35
Joakim Nygard\nygarjo01,EDM,F,3,6,1,0,0,0,0,39,8,18
Alexander Nylander\nylanal01,CHI,LW,10,16,0,0,1,2,0,94,14,29
William Nylander\nylanwi01,TOR,C,31,28,9,0,7,8,0,197,14,9
Gustav Nyquist\nyquigu01,CBJ,RW,15,27,3,1,3,6,0,151,26,37
Logan O'Connor\oconnlo01,COL,RW,2,0,0,0,1,0,0,15,8,20
Ryan O'Reilly\oreilry01,STL,C,12,49,2,1,3,16,0,118,42,16
Jordan Oesterle\oestejo01,ARI,D,3,10,0,0,0,2,0,69,88,48
Kyle Okposo\okposky01,BUF,RW,9,10,1,0,2,0,0,82,15,55
Jamie Oleksiak\oleksja01,DAL,D,3,7,0,0,1,0,0,76,59,153
Mathieu Olivier\olivima01,NSH,F,0,1,0,0,0,0,0,6,1,17
Gustav Olofsson\olofsgu01,MTL,D,0,0,0,0,0,0,0,2,6,1
Victor Olofsson\olofsvi01,BUF,RW,20,22,11,0,4,6,0,127,16,10
Dmitry Orlov\orlovdm01,WSH,D,4,23,1,0,2,4,1,105,82,106
T.J. Oshie\oshietj01,WSH,C,26,23,10,0,4,2,0,133,58,90
Xavier Ouellet\ouellxa01,MTL,D,0,2,0,0,0,0,0,8,15,24
Alex Ovechkin\ovechal01,WSH,LW,48,19,13,0,3,5,0,311,30,184
Max Pacioretty\pacioma01,VEG,LW,32,34,8,0,5,11,0,307,35,90
Jean-Gabriel Pageau\pageaje01,TOT,C,26,16,5,3,5,5,3,151,53,128
Jean-Gabriel Pageau\pageaje01,OTT,C,24,16,4,3,5,5,3,135,48,116
Jean-Gabriel Pageau\pageaje01,NYI,C,2,0,1,0,0,0,0,16,5,12
Ondrej Palat\palaton01,TBL,LW,17,24,4,1,2,4,0,128,61,145
Kyle Palmieri\palmiky01,NJD,RW,25,20,11,0,3,7,0,155,36,74
Artemi Panarin\panarar01,NYR,LW,32,63,7,0,4,17,0,209,18,25
Richard Panik\panikri01,WSH,RW,9,13,0,0,1,0,0,67,19,75
Cedric Paquette\paquece01,TBL,C,7,11,0,1,0,0,1,78,49,175
Colton Parayko\parayco01,STL,D,10,18,3,0,1,2,1,162,106,87
Zach Parise\parisza01,MIN,LW,25,21,12,1,4,6,0,155,38,27
David Pastrnak\pastrda01,BOS,RW,48,47,20,0,10,18,0,279,22,47
Greg Pateryn\patergr01,MIN,D,0,3,0,0,0,0,0,22,30,25
Nick Paul\paulni01,OTT,LW,9,11,0,0,2,1,0,103,39,122
Joe Pavelski\paveljo01,DAL,C,14,17,6,0,3,5,1,125,52,62
Tanner Pearson\pearsta01,VAN,LW,21,24,3,2,3,7,1,164,40,96
Matthew Peca\pecama01,TOT,C,0,2,0,0,0,0,0,7,4,15
Matthew Peca\pecama01,OTT,C,0,2,0,0,0,0,0,3,3,12
Matthew Peca\pecama01,MTL,C,0,0,0,0,0,0,0,4,1,3
Andrew Peeke\peekean01,CBJ,D,1,2,0,0,0,0,0,23,21,25
Adam Pelech\pelecad01,NYI,D,1,8,0,0,0,0,2,49,83,81
Brendan Perlini\perlibr01,TOT,LW,1,3,0,0,0,0,0,48,10,22
Brendan Perlini\perlibr01,DET,LW,1,3,0,0,0,0,0,47,10,21
Brendan Perlini\perlibr01,CHI,LW,0,0,0,0,0,0,0,1,0,1
Mathieu Perreault\perrema01,WPG,C,7,8,2,0,0,0,0,71,19,69
David Perron\perroda01,STL,LW,25,35,9,0,9,18,0,166,19,67
Corey Perry\perryco01,DAL,RW,5,16,1,0,0,6,0,77,33,60
Joel Persson\perssjo02,EDM,D,0,2,0,0,0,0,0,17,10,6
Brett Pesce\pescebr01,CAR,D,4,14,0,0,0,0,2,104,91,22
Nic Petan\petanni01,TOR,C,0,3,0,0,0,0,0,19,4,7
Jeff Petry\petryje01,MTL,D,11,29,3,1,3,9,0,158,79,177
Elias Pettersson\petteel01,VAN,C,27,39,8,0,5,16,0,162,42,63
Marcus Pettersson\pettema01,PIT,D,2,20,0,0,0,2,0,79,84,106
Alex Pietrangelo\pietral01,STL,D,16,36,6,0,3,16,1,225,89,47
Lawrence Pilut\pilutla01,BUF,D,0,0,0,0,0,0,0,6,19,10
Neal Pionk\pionkne01,WPG,D,6,39,3,0,1,22,0,177,78,165
Brandon Pirri\pirribr01,VEG,C,0,2,0,0,0,0,0,24,5,16
Tyler Pitlick\pitlity01,PHI,C,8,12,0,0,1,0,0,76,42,132
Ryan Poehling\poehlry01,MTL,C,1,1,0,0,0,0,0,26,10,38
Austin Poganski\poganau01,STL,RW,0,0,0,0,0,0,0,0,0,0
Brayden Point\pointbr01,TBL,C,25,39,8,0,4,5,0,141,30,24
Roman Polak\polakro01,DAL,D,0,4,0,0,0,0,0,34,94,104
Tucker Poolman\poolmtu01,WPG,D,4,12,0,1,1,0,0,64,59,58
Derrick Pouliot\poulide01,STL,D,0,0,0,0,0,0,0,1,1,2
Nikolai Prokhorkin\prokhni01,LAK,LW,4,10,0,0,1,3,0,63,7,38
Dalton Prout\proutda01,SJS,D,0,0,0,0,0,0,0,2,3,3
Ivan Provorov\provoiv01,PHI,D,13,23,7,0,3,9,1,150,111,84
Ryan Pulock\pulocry01,NYI,D,10,25,3,0,3,5,0,163,139,110
Mark Pysyk\pysykma01,FLA,D,9,9,0,0,1,0,0,64,38,47
John Quenneville\quennjo02,CHI,C,0,0,0,0,0,0,0,14,3,21
Alan Quine\quineal01,CGY,C,1,0,0,0,0,0,0,12,2,6
Gage Quinney\quinnga01,VEG,F,0,1,0,0,0,0,0,2,0,2
Lukas Radil\radillu01,SJS,C,0,0,0,0,0,0,0,12,2,16
Alexander Radulov\radulal01,DAL,RW,15,19,7,0,3,3,0,132,42,48
Michael Raffl\rafflmi01,PHI,LW,8,12,0,1,2,1,0,66,25,73
Rickard Rakell\rakelri01,ANA,RW,15,27,3,0,2,6,3,186,29,81
Mikko Rantanen\rantami01,COL,RW,19,22,8,0,5,6,0,107,23,28
Victor Rask\raskvi01,MIN,C,5,8,0,0,2,0,0,38,8,26
Ryan Reaves\reavery01,VEG,RW,8,7,0,0,1,0,0,61,24,316
Mike Reilly\reillmi01,TOT,D,1,15,1,0,1,8,1,85,46,39
Mike Reilly\reillmi01,OTT,D,1,11,1,0,1,8,1,64,33,27
Mike Reilly\reillmi01,MTL,D,0,4,0,0,0,0,0,21,13,12
Sam Reinhart\reinhsa01,BUF,C,22,28,5,0,2,7,0,144,27,36
Anthony Richard\richaan01,NSH,C,0,0,0,0,0,0,0,2,0,0
Brad Richardson\richabr02,ARI,C,6,5,0,1,3,0,1,76,44,77
Tobias Rieder\riedeto01,CGY,C,4,6,0,1,0,0,1,77,26,30
Morgan Rielly\riellmo01,TOR,D,3,24,0,0,2,7,0,123,67,38
Juuso Riikola\riikoju01,PIT,D,1,6,0,0,0,2,0,38,24,74
Zac Rinaldo\rinalza01,CGY,C,3,2,0,0,2,0,0,19,8,69
Rasmus Ristolainen\ristora01,BUF,D,6,27,2,0,0,7,1,128,82,203
Brett Ritchie\ritchbr01,BOS,RW,2,4,0,0,1,1,0,34,3,89
Nick Ritchie\ritchni01,TOT,LW,9,12,2,0,2,1,0,78,17,102
Nick Ritchie\ritchni01,ANA,LW,8,11,2,0,2,1,0,70,13,79
Nick Ritchie\ritchni01,BOS,LW,1,1,0,0,0,0,0,8,4,23
Jason Robertson\roberja01,DAL,LW,0,1,0,0,0,1,0,4,0,1
Buddy Robinson\robinbu01,CGY,RW,1,0,0,0,0,0,0,6,5,14
Eric Robinson\robiner01,CBJ,LW,7,5,0,0,3,0,0,69,15,79
Evan Rodrigues\rodriev01,TOT,C,6,4,1,0,1,0,0,75,15,24
Evan Rodrigues\rodriev01,BUF,C,5,4,1,0,1,0,0,64,13,20
Evan Rodrigues\rodriev01,PIT,C,1,0,0,0,0,0,0,11,2,4
Kevin Rooney\rooneke01,NJD,C,4,5,0,2,0,0,1,59,32,64
Calle Rosen\rosenca01,TOT,D,0,3,0,0,0,0,0,14,7,3
Calle Rosen\rosenca01,COL,D,0,2,0,0,0,0,0,10,5,3
Calle Rosen\rosenca01,TOR,D,0,1,0,0,0,0,0,4,2,0
Jack Roslovic\rosloja01,WPG,C,12,17,1,0,0,1,0,117,21,58
Antoine Roussel\roussan01,VAN,LW,7,6,1,0,1,1,0,55,14,44
Carter Rowney\rowneca01,ANA,RW,8,11,0,2,1,0,2,63,42,189
Matt Roy\royma04,LAK,D,4,14,0,0,0,1,0,112,100,132
Nicolas Roy\royni01,VEG,C,5,5,1,0,1,0,0,42,7,39
German Rubtsov\rubtsge01,PHI,C,0,0,0,0,0,0,0,1,4,4
Chad Ruhwedel\ruhwech01,PIT,D,2,4,0,0,0,0,0,44,25,74
Kris Russell\russekr01,EDM,D,0,9,0,0,0,0,1,45,101,71
Patrick Russell\russepa01,EDM,RW,0,5,0,0,0,0,0,58,25,64
Bryan Rust\rustbr01,PIT,RW,27,29,8,1,4,9,1,151,35,71
Jan Rutta\ruttaja02,TBL,D,1,6,0,0,0,0,0,43,21,19
Bobby Ryan\ryanbo01,OTT,LW,5,3,0,0,0,0,0,43,13,41
Derek Ryan\ryande01,CGY,C,10,19,1,1,0,3,1,102,34,12
Joakim Ryan\ryanjo02,LAK,D,1,4,0,0,0,0,0,54,46,24
Brandon Saad\saadbr01,CHI,LW,21,12,1,2,5,0,0,140,19,36
Aleksi Saarela\saareal01,FLA,C,2,2,0,0,0,1,0,15,3,1
Scott Sabourin\sabousc01,OTT,F,2,4,0,0,0,0,0,29,13,74
Miikka Salomaki\salommi01,NSH,RW,1,0,0,0,1,0,0,2,3,9
Rasmus Sandin\sandira01,TOR,D,1,7,0,0,1,2,0,22,22,33
Zach Sanford\sanfoza01,STL,LW,16,14,1,0,3,0,0,90,32,109
Travis Sanheim\sanhetr01,PHI,D,8,17,0,0,0,4,0,110,79,41
Steven Santini\santist01,NSH,D,0,0,0,0,0,0,0,1,0,3
Ashton Sautner\sautnas01,VAN,D,0,0,0,0,0,0,0,1,0,0
David Savard\savarda01,CBJ,D,0,11,0,0,0,2,0,97,163,129
Luca Sbisa\sbisalu01,WPG,D,2,8,0,0,0,0,0,49,71,91
Marco Scandella\scandma01,TOT,D,4,9,0,0,0,0,0,77,60,78
Marco Scandella\scandma01,BUF,D,3,6,0,0,0,0,0,39,34,38
Marco Scandella\scandma01,MTL,D,1,2,0,0,0,0,0,21,19,25
Marco Scandella\scandma01,STL,D,0,1,0,0,0,0,0,17,7,15
Colton Sceviour\scevico01,FLA,C,6,10,0,0,0,0,0,114,72,91
Tim Schaller\schalti01,TOT,LW,5,1,0,1,0,0,0,49,28,51
Tim Schaller\schalti01,VAN,LW,5,1,0,1,0,0,0,48,28,49
Tim Schaller\schalti01,LAK,LW,0,0,0,0,0,0,0,1,0,2
Mark Scheifele\scheima01,WPG,C,29,44,10,0,6,10,0,170,49,34
Brayden Schenn\schenbr01,STL,C,25,33,10,0,4,11,0,138,21,119
Luke Schenn\schenlu01,TBL,D,1,2,0,0,0,0,0,31,21,83
Nick Schmaltz\schmani01,ARI,C,11,34,2,0,2,11,0,95,35,12
Nate Schmidt\schmina01,VEG,D,7,24,1,0,0,6,0,112,91,25
Justin Schultz\schulju01,PIT,D,3,9,0,0,0,6,0,86,50,36
Jaden Schwartz\schwaja01,STL,C,22,35,9,0,4,11,0,162,28,60
Brent Seabrook\seabrbr01,CHI,D,3,1,1,0,1,0,0,40,61,52
Nick Seeler\seeleni01,TOT,D,0,1,0,0,0,0,0,5,21,19
Nick Seeler\seeleni01,MIN,D,0,0,0,0,0,0,0,4,9,5
Nick Seeler\seeleni01,CHI,D,0,1,0,0,0,0,0,1,12,14
Tyler Seguin\seguity01,DAL,C,17,33,3,0,6,12,0,245,31,90
Andrej Sekera\sekeran01,DAL,D,2,6,0,1,0,0,0,63,75,34
Brett Seney\seneybr01,NJD,LW,0,0,0,0,0,0,0,1,0,2
Zachary Senyshyn\senysza01,BOS,RW,0,2,0,0,0,0,0,1,1,2
Mikhail Sergachev\sergami01,TBL,D,10,24,5,1,0,8,0,118,99,106
Damon Severson\severda01,NJD,D,8,23,3,0,2,7,0,114,97,81
Michael Sgarbossa\sgarbmi01,WSH,C,0,0,0,0,0,0,0,1,0,3
Kevin Shattenkirk\shattke01,TBL,D,8,26,1,0,0,6,0,131,66,62
Andrew Shaw\shawan01,CHI,C,3,7,1,0,0,1,0,46,9,74
Logan Shaw\shawlo01,WPG,RW,3,2,0,0,0,1,0,20,13,24
Riley Sheahan\sheahri01,EDM,C,8,7,0,1,1,0,1,70,33,26
Conor Sheary\shearco01,TOT,LW,10,13,1,0,1,2,0,102,26,28
Conor Sheary\shearco01,BUF,LW,9,10,1,0,1,2,0,88,24,25
Conor Sheary\shearco01,PIT,LW,1,3,0,0,0,0,0,14,2,3
Kiefer Sherwood\sherwki01,ANA,RW,0,1,0,0,0,0,0,17,4,24
Kole Sherwood\sherwko01,CBJ,RW,0,0,0,0,0,0,0,6,1,10
Devin Shore\shorede01,TOT,C,5,7,0,0,1,2,0,50,14,52
Devin Shore\shorede01,ANA,C,4,6,0,0,1,2,0,47,13,47
Devin Shore\shorede01,CBJ,C,1,1,0,0,0,0,0,3,1,5
Nick Shore\shoreni01,TOT,C,3,3,0,0,0,0,0,45,20,55
Nick Shore\shoreni01,WPG,C,1,2,0,0,0,0,0,38,13,38
Nick Shore\shoreni01,TOR,C,2,1,0,0,0,0,0,7,7,17
Jonas Siegenthaler\siegejo01,WSH,D,2,7,0,0,1,0,0,49,105,51
Dylan Sikura\sikurdy01,CHI,C,1,2,0,0,0,0,0,10,2,0
Jakob Silfverberg\silfvja01,ANA,LW,21,18,4,2,1,3,0,155,41,28
Radim Simek\simekra01,SJS,D,2,7,0,0,0,0,0,40,60,91
Wayne Simmonds\simmowa01,TOT,RW,8,17,5,0,1,4,0,119,29,145
Wayne Simmonds\simmowa01,NJD,RW,8,16,5,0,1,4,0,110,26,128
Wayne Simmonds\simmowa01,BUF,RW,0,1,0,0,0,0,0,9,3,17
Dominik Simon\simondo01,PIT,C,7,15,0,0,0,1,0,102,20,57
Colton Sissons\sissoco01,NSH,C,9,6,0,1,2,0,0,52,41,84
Jeff Skinner\skinnje01,BUF,LW,14,9,0,0,1,3,0,183,11,29
Brady Skjei\skjeibr01,TOT,D,8,16,0,0,1,0,2,139,96,103
Brady Skjei\skjeibr01,NYR,D,8,15,0,0,1,0,2,124,91,99
Brady Skjei\skjeibr01,CAR,D,0,1,0,0,0,0,0,15,5,4
Jaccob Slavin\slavija01,CAR,D,6,30,0,0,3,3,1,145,107,43
Brendan Smith\smithbr05,NYR,D,3,5,0,1,0,0,1,45,41,90
Craig Smith\smithcr01,NSH,C,18,13,4,0,2,3,0,184,19,60
Dalton Smith\smithda03,BUF,LW,0,0,0,0,0,0,0,0,0,0
Gemel Smith\smithge02,TBL,C,1,0,0,0,0,0,0,1,2,1
Givani Smith\smithgi01,DET,RW,2,1,0,0,0,0,0,22,3,42
Reilly Smith\smithre01,VEG,RW,27,27,3,2,6,2,2,169,30,55
Zack Smith\smithza01,CHI,C,4,7,0,1,1,0,1,43,18,112
Vladimir Sobotka\sobotvl01,BUF,C,1,2,0,0,0,0,0,23,7,26
Carl Soderberg\soderca01,ARI,C,17,18,6,0,1,5,0,135,41,77
Marcus Sorensen\sorenma01,SJS,RW,7,11,0,1,0,0,0,78,18,56
Carson Soucy\soucyca01,MIN,D,7,7,0,1,1,0,0,61,50,69
Jason Spezza\spezzja01,TOR,C,9,16,2,0,0,5,0,73,19,13
Daniel Sprong\spronda01,ANA,RW,1,1,1,0,0,0,0,17,3,4
Jared Spurgeon\spurgja01,MIN,D,12,20,3,0,2,10,0,112,102,61
Eric Staal\staaler01,MIN,C,19,28,5,0,5,9,0,113,22,24
Jordan Staal\staaljo01,CAR,C,8,19,2,0,0,1,0,125,36,149
Marc Staal\staalma01,NYR,D,2,9,0,0,0,0,0,46,76,69
Steven Stamkos\stamkst01,TBL,C,29,37,10,0,6,9,0,176,38,69
Paul Stastny\stastpa01,VEG,C,17,21,5,0,3,5,1,136,32,63
Troy Stecher\stechtr01,VAN,D,5,12,0,0,0,0,0,86,70,69
Sam Steel\steelsa01,ANA,C,6,16,1,0,1,7,0,85,25,24
Alex Steen\steenal01,STL,C,7,10,0,0,0,1,0,71,47,26
Kevin Stenlund\stenlke01,CBJ,C,6,4,3,0,1,2,0,57,22,19
Derek Stepan\stepade01,ARI,C,10,18,1,1,2,6,0,158,54,43
Mitchell Stephens\stephmi01,TBL,C,3,3,0,0,0,0,0,43,9,36
Chandler Stephenson\stephch02,TOT,C,11,15,1,2,5,1,1,73,32,52
Chandler Stephenson\stephch02,VEG,C,8,14,1,2,3,1,0,55,20,32
Chandler Stephenson\stephch02,WSH,C,3,1,0,0,2,0,1,18,12,20
Chris Stewart\stewach02,PHI,RW,0,1,0,0,0,0,0,5,4,35
Riley Stillman\stillri01,FLA,D,0,5,0,0,0,0,0,39,57,59
Mark Stone\stonema01,VEG,RW,21,42,6,0,3,11,1,168,51,56
Michael Stone\stonemi01,CGY,D,2,5,0,0,0,0,0,57,54,52
Anton Stralman\stralan01,FLA,D,5,14,0,0,3,0,1,89,96,68
Ben Street\streebe01,NJD,C,0,1,0,0,0,0,0,4,0,3
Dylan Strome\stromdy01,CHI,C,12,26,2,0,2,6,0,97,29,23
Ryan Strome\stromry01,NYR,C,18,41,3,0,3,14,1,154,32,45
Jack Studnicka\studnja01,BOS,C,0,1,0,0,0,0,0,3,0,2
Nico Sturm\sturmni01,MIN,C,0,2,0,0,0,0,0,2,5,6
P.K. Subban\subbapk01,NJD,D,7,11,2,0,3,4,0,151,90,88
C.J. Suess\frankcl01,WPG,LW,0,0,0,0,0,0,0,0,0,1
Oskar Sundqvist\sundqos01,STL,C,12,11,0,1,1,0,1,97,26,60
Antti Suomela\suomean01,SJS,C,1,6,0,0,0,0,0,18,5,27
Ryan Suter\suterry01,MIN,D,8,40,2,0,2,16,0,111,93,48
Brandon Sutter\suttebr03,VAN,C,8,9,1,0,0,2,0,76,15,18
Nick Suzuki\suzukni01,MTL,C,13,28,6,0,1,8,0,138,32,64
Andrei Svechnikov\svechan01,CAR,RW,24,37,6,0,5,14,0,183,27,116
Evgeny Svechnikov\svechev01,DET,LW,0,0,0,0,0,0,0,7,1,5
Jordan Szwarz\szwarjo01,OTT,RW,0,0,0,0,0,0,0,2,1,6
Brandon Tanev\tanevbr01,PIT,LW,11,14,0,2,4,1,1,95,65,244
Chris Tanev\tanevch01,VAN,D,2,18,0,0,1,1,1,45,159,32
Vladimir Tarasenko\tarasvl01,STL,RW,3,7,1,0,0,2,0,26,7,17
Tomas Tatar\tatarto01,MTL,C,22,39,8,0,1,6,0,162,24,79
John Tavares\tavarjo01,TOR,C,26,34,7,0,4,14,0,197,31,32
Matt Tennyson\tennyma01,NJD,D,0,3,0,0,0,0,0,14,18,27
Teuvo Teravainen\teravte01,CAR,F,15,48,4,1,1,17,3,182,30,18
Troy Terry\terrytr01,ANA,C,4,11,0,0,0,2,0,73,9,3
Alexandre Texier\texieal01,CBJ,C,6,7,0,0,1,1,0,49,7,20
Shea Theodore\theodsh01,VEG,D,13,33,1,1,4,15,0,219,69,20
Robert Thomas\thomaro01,STL,C,10,32,1,0,2,6,0,87,13,13
Nate Thompson\thompna01,TOT,C,4,11,0,0,1,0,1,67,50,118
Nate Thompson\thompna01,MTL,C,4,10,0,0,1,0,1,62,41,103
Nate Thompson\thompna01,PHI,C,0,1,0,0,0,0,0,5,9,15
Tage Thompson\thompta01,BUF,C,0,0,0,0,0,0,0,0,0,2
Joe Thornton\thornjo01,SJS,C,7,24,3,0,1,5,0,76,29,20
Calvin Thurkauf\thurkca01,CBJ,C,0,0,0,0,0,0,0,1,0,5
Chris Tierney\tiernch01,OTT,C,11,26,1,4,2,1,1,102,37,44
Dmytro Timashov\timasdm01,TOT,LW,4,5,0,0,1,0,0,37,11,93
Dmytro Timashov\timasdm01,TOR,LW,4,5,0,0,1,0,0,34,10,83
Dmytro Timashov\timasdm01,DET,LW,0,0,0,0,0,0,0,3,1,10
Conor Timmins\timmico01,COL,D,0,0,0,0,0,0,0,1,0,0
Jarred Tinordi\tinorja01,NSH,D,1,4,0,0,0,0,1,20,36,71
Brady Tkachuk\tkachbr01,OTT,LW,21,23,2,0,3,6,0,259,43,303
Matthew Tkachuk\tkachma01,CGY,LW,23,38,5,0,4,14,0,188,22,122
Devon Toews\toewsde01,NYI,D,6,22,1,0,1,5,0,122,75,55
Jonathan Toews\toewsjo01,CHI,C,18,42,1,1,3,7,0,172,35,56
Tyler Toffoli\toffoty01,TOT,C,24,20,5,0,4,5,0,203,16,48
Tyler Toffoli\toffoty01,LAK,C,18,16,4,0,3,3,0,165,14,33
Tyler Toffoli\toffoty01,VAN,C,6,4,1,0,1,2,0,38,2,15
Dominic Toninato\tonindo01,FLA,C,4,7,0,0,0,0,0,38,28,57
Yakov Trenin\treniya01,NSH,C,2,4,0,0,0,0,0,25,9,46
Vincent Trocheck\trochvi01,TOT,C,11,27,1,1,2,6,0,141,37,101
Vincent Trocheck\trochvi01,FLA,C,10,26,0,1,1,5,0,129,33,83
Vincent Trocheck\trochvi01,CAR,C,1,1,1,0,1,1,0,12,4,18
Zach Trotman\trotmza01,PIT,D,0,0,0,0,0,0,0,11,10,21
Jacob Trouba\troubja01,NYR,D,7,20,4,0,1,4,2,168,128,173
Alexander True\trueal01,SJS,F,0,4,0,0,0,0,0,12,2,23
Alex Tuch\tuchal01,VEG,RW,8,9,3,0,2,4,0,98,20,58
Kyle Turris\turriky01,NSH,C,9,22,2,0,4,8,0,88,25,18
Carsen Twarynski\twaryca01,PHI,F,1,0,0,0,0,0,0,14,8,40
T.J. Tynan\tynant.01,COL,C,0,1,0,0,0,0,0,7,3,7
Urho Vaakanainen\vaakaur01,BOS,D,0,0,0,0,0,0,0,2,3,8
James van Riemsdyk\vanrija01,PHI,LW,19,21,4,0,2,5,0,151,18,25
Trevor van Riemsdyk\vanritr01,CAR,D,1,7,0,0,0,0,0,58,37,21
Sami Vatanen\vatansa01,NJD,D,5,18,1,0,0,9,1,95,80,50
Frank Vatrano\vatrafr01,FLA,LW,16,18,2,2,4,0,0,162,43,102
Lukas Vejdemo\vejdelu01,MTL,C,1,0,0,0,0,0,0,7,3,8
Carter Verhaeghe\verhaca01,TBL,C,9,4,1,0,1,0,0,57,8,29
Max Veronneau\veronma01,OTT,RW,0,0,0,0,0,0,0,3,2,2
Jimmy Vesey\veseyji02,BUF,LW,9,11,0,1,2,1,0,93,20,43
Gabriel Vilardi\vilarga01,LAK,C,3,4,1,0,0,1,0,19,4,1
Jake Virtanen\virtaja01,VAN,RW,18,18,6,0,6,3,0,150,28,102
Marc-Edouard Vlasic\vlasima01,SJS,D,5,10,0,1,1,0,0,74,97,37
Alexander Volkov\volkoal01,TBL,RW,0,1,0,0,0,0,0,7,2,10
Jakub Voracek\voracja01,PHI,RW,12,44,4,0,3,13,0,132,21,17
Mikhail Vorobyev\vorobmi01,PHI,C,1,2,0,0,0,0,0,15,3,4
Jakub Vrana\vranaja01,WSH,LW,25,27,1,0,6,11,0,187,16,29
Austin Wagner\wagneau01,LAK,LW,6,5,0,0,0,0,0,124,19,145
Chris Wagner\wagnech01,BOS,C,6,4,0,1,0,0,0,78,31,192
Oliver Wahlstrom\wahlsol01,NYI,RW,0,0,0,0,0,0,0,9,4,10
Nathan Walker\walkena01,STL,C,1,1,0,0,0,0,0,6,1,10
Sean Walker\walkese01,LAK,D,5,19,0,0,0,5,0,127,84,81
Lucas Wallmark\wallmlu01,TOT,C,12,13,3,0,0,3,1,84,26,57
Lucas Wallmark\wallmlu01,CAR,C,11,12,3,0,0,3,1,79,21,48
Lucas Wallmark\wallmlu01,FLA,C,1,1,0,0,0,0,0,5,5,9
Jake Walman\walmaja01,STL,D,0,0,0,0,0,0,0,1,1,0
Austin Watson\watsoau01,NSH,LW,6,8,0,0,1,0,2,50,48,131
Jordan Weal\wealjo01,MTL,C,8,7,2,0,2,3,0,86,21,32
Shea Weber\webersh01,MTL,D,15,21,3,0,2,5,0,185,114,112
Yannick Weber\weberya01,NSH,D,1,2,0,0,1,0,0,45,38,37
Anton Wedin\wedinan01,CHI,F,0,0,0,0,0,0,0,2,1,5
MacKenzie Weegar\weegama01,FLA,D,7,11,0,0,1,0,0,77,71,76
Dale Weise\weiseda01,MTL,RW,1,4,0,0,0,0,0,15,10,70
Alexander Wennberg\wennbal01,CBJ,C,5,17,1,0,1,4,0,72,31,21
Zach Werenski\werenza01,CBJ,D,20,21,5,1,4,8,0,187,58,36
Blake Wheeler\wheelbl01,WPG,RW,22,43,4,1,2,18,1,180,51,102
Colin White\whiteco02,OTT,C,7,16,1,0,0,3,0,83,30,47
Colton White\whiteco03,NJD,D,0,0,0,0,0,0,0,2,4,3
Zach Whitecloud\whiteza01,VEG,D,0,1,0,0,0,0,0,9,16,10
Justin Williams\williju01,CAR,RW,8,3,2,0,2,1,0,60,7,20
Colin Wilson\wilsoco01,COL,C,0,4,0,0,0,0,0,12,2,8
Scott Wilson\wilsosc01,BUF,C,1,1,0,0,0,0,0,8,0,3
Tom Wilson\wilsoto01,WSH,RW,21,23,5,1,5,2,1,154,58,253
Luke Witkowski\witkolu01,TBL,D,1,2,0,0,0,0,0,10,3,38
Christian Wolanin\wolanch01,OTT,D,0,0,0,0,0,0,0,4,4,0
Miles Wood\woodmi01,NJD,LW,11,12,0,0,1,0,0,141,26,102
Kailer Yamamoto\yamamka01,EDM,RW,11,15,2,0,0,0,0,44,13,45
Keith Yandle\yandlke01,FLA,D,5,40,2,0,0,19,0,129,51,18
Alexander Yelesin\yelesal01,CGY,D,0,0,0,0,0,0,0,2,0,13
Danil Yurtaykin\yurtada01,SJS,F,0,0,0,0,0,0,0,2,2,3
Pavel Zacha\zachapa01,NJD,C,8,24,3,2,1,5,2,97,19,62
Filip Zadina\zadinfi01,DET,RW,8,7,4,0,1,3,0,60,10,11
Nikita Zadorov\zadorni01,COL,D,4,9,0,0,0,0,0,65,66,175
Nikita Zaitsev\zaitsni01,OTT,D,1,11,0,0,0,0,0,64,121,108
Travis Zajac\zajactr01,NJD,C,9,16,1,1,1,0,2,72,39,58
Mika Zibanejad\zibanmi01,NYR,C,41,34,15,3,6,12,2,208,49,51
Mats Zuccarello\zuccama01,MIN,LW,15,22,3,0,2,4,0,96,36,13
Jason Zucker\zuckeja01,TOT,LW,20,21,7,0,4,5,0,111,23,53
Jason Zucker\zuckeja01,MIN,LW,14,15,5,0,2,4,0,75,20,35
Jason Zucker\zuckeja01,PIT,LW,6,6,2,0,2,1,0,36,3,18
Valentin Zykov\zykovva01,VEG,LW,1,3,1,0,0,0,0,19,3,20
