76,Jack Johnson\johnsja02,33,PIT,D,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,,18,17:33,0,2,0,0,
77,Kaapo Kakko\kakkoka01,18,NYR,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,15:21,2,0,0,0,
78,David Kampf\kampfda01,25,CHI,C,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,15,14:52,0,5,4,2,66.7
79,Patrick Kane\kanepa01,31,CHI,RW,1,0,1,1,1,2,0,0,0,0,0,1,0,7,0,22,21:47,0,0,0,0,
80,Zack Kassian\kassiza01,29,EDM,RW,1,0,0,0,-3,0,0,0,0,0,0,0,0,0,,15,15:20,0,2,0,0,
81,Duncan Keith\keithdu01,36,CHI,D,1,0,2,2,1,0,0,0,0,0,0,2,0,1,0,22,22:24,2,0,0,0,
82,Jujhar Khaira\khairju01,25,EDM,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,11:32,0,2,2,2,50
83,Oscar Klefbom\klefbos01,26,EDM,D,1,0,2,2,-1,0,0,0,0,0,1,1,0,1,0,22,22:27,2,0,0,0,
84,Slater Koekkoek\koekksl01,25,CHI,D,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,16,15:43,1,3,0,0,
85,Jesperi Kotkaniemi\kotkaje01,19,MTL,C,1,1,0,1,1,0,1,0,0,0,0,0,0,2,50,14,13:49,0,3,3,5,37.5
86,Chris Kreider\kreidch01,28,NYR,LW,1,0,1,1,1,2,0,0,0,0,1,0,0,1,0,18,18:19,0,6,1,1,50
87,Dominik KubalÃ­k\kubaldo01,24,CHI,LW,1,2,3,5,1,0,0,2,0,1,2,1,0,5,40,14,13:56,0,0,0,0,
88,Tom Kuhnhackl\kuhnhto01,28,NYI,RW,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,12,11:33,0,2,0,0,
89,Brett Kulak\kulakbr01,26,MTL,D,1,0,1,1,1,0,0,0,0,0,1,0,0,2,0,20,20:21,1,1,0,0,
90,Dmitry Kulikov\kulikdm01,29,WPG,D,1,0,1,1,1,0,0,0,0,0,1,0,0,0,,18,17:58,1,1,0,0,
91,Patrik Laine\lainepa01,21,WPG,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,19,19:28,1,2,0,1,0
92,Adam Larsson\larssad01,27,EDM,D,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,,17,17:11,0,3,0,0,
93,Nick Leddy\leddyni01,28,NYI,D,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,21:41,0,2,0,0,
94,Anders Lee\leean01,29,NYI,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,16:34,0,3,3,3,50
95,Artturi Lehkonen\lehkoar01,24,MTL,LW,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,20:18,2,3,0,0,
96,Kris Letang\letankr01,32,PIT,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,6,0,32,31:35:00,5,1,0,0,
97,Ryan Lindgren\lindgry01,21,NYR,D,1,0,1,1,1,0,0,0,0,0,1,0,0,0,,21,20:34,1,1,0,0,
98,Elias Lindholm\lindhel01,25,CGY,C,1,0,1,1,0,0,0,0,0,0,0,1,0,3,0,19,18:59,0,3,1,0,100
